method,local_estimate
local_neighbor,0.1472171557157615
local_neighbor,1.2353391499127444
local_neighbor,0.7121012066777984
local_neighbor,0.9133506377442615
local_neighbor,0.7364810501991265
local_neighbor,0.23464466671075446
local_neighbor,0.6812666044943649
local_neighbor,0.6560432653535738
local_neighbor,0.3194839158738582
local_neighbor,0.7946876849768091
local_neighbor,0.6108765848115927
local_neighbor,0.718508639075323
local_neighbor,0.6189945506919672
local_neighbor,0.6212334370100884
local_neighbor,0.702299378203074
local_neighbor,0.7639183191314196
local_neighbor,0.4181587941680959
local_neighbor,0.29215466464461737
local_neighbor,0.5626665445664891
local_neighbor,0.7417407189558555
local_neighbor,-0.010315105538580482
local_neighbor,0.4545300987797415
local_neighbor,0.574940537942107
local_neighbor,0.2567172431222186
local_neighbor,0.570096020620778
local_neighbor,0.7264352865272332
local_neighbor,0.15458917768570157
local_neighbor,0.7814260238778594
local_neighbor,0.7164908874073868
local_neighbor,0.31203479476807133
local_neighbor,0.13715943208754147
local_neighbor,0.5983018191102654
local_neighbor,0.17570254939047647
local_neighbor,0.24933286054547293
local_neighbor,0.5887715559162541
local_neighbor,0.2293200920323021
local_neighbor,0.71284229726312
local_neighbor,0.40451510784581346
local_neighbor,0.5647296970954465
local_neighbor,0.14647024396368385
local_neighbor,0.7085610248402459
local_neighbor,0.6787469140351388
local_neighbor,0.7110940221114539
local_neighbor,0.009085049149879999
local_neighbor,0.48989331633342437
local_neighbor,0.54853262944372
local_neighbor,0.6749067908250711
local_neighbor,-0.11237558803408847
local_neighbor,0.4391911281690512
local_neighbor,1.0279329922858023
local_neighbor,0.8117163414497993
local_neighbor,0.7961220423268267
local_neighbor,0.6454982376051985
local_neighbor,0.4781043567128835
local_neighbor,0.20362521784285156
local_neighbor,0.315611393656135
local_neighbor,0.5719526055525672
local_neighbor,1.1237514769762262
local_neighbor,0.7969060707608164
local_neighbor,0.6155405453640219
local_neighbor,0.4897067646218729
local_neighbor,0.32829182698104664
local_neighbor,0.7363170221142994
local_neighbor,0.5092600552367553
local_neighbor,0.6381768141103945
local_neighbor,0.8210063378694731
local_neighbor,0.8549838220454535
local_neighbor,0.4056048938867917
local_neighbor,0.6002183102722274
local_neighbor,0.6517437321998072
local_neighbor,0.6930689180147214
local_neighbor,0.5585885153200146
local_neighbor,0.5666686646996538
local_neighbor,0.5626229695006987
local_neighbor,0.5579118460269848
local_neighbor,0.342754363125724
local_neighbor,0.5170160690838
local_neighbor,0.6633064208591956
local_neighbor,0.35954164185539944
local_neighbor,0.22913274961533592
local_neighbor,0.444783395424861
local_neighbor,0.5234156727129113
local_neighbor,0.6482915581234284
local_neighbor,0.3993454122799731
local_neighbor,0.49020955165407915
local_neighbor,0.23550283431442903
local_neighbor,0.2666979353550081
local_neighbor,0.33897287835832823
local_neighbor,0.23709882045274008
