FTLAB RADON DATA FILE
MODEL NAME:	Radon Eye Plus
S/N:	PE22111010064
Unit:	Bq/m3
Time step:	1hour
Data No :	2780
342)	2024-03-04 06:56:38	 47	17.0°C	50%
343)	2024-03-04 07:56:38	 47	17.0°C	50%
344)	2024-03-04 08:56:38	 43	17.0°C	51%
345)	2024-03-04 09:56:38	 46	17.0°C	50%
346)	2024-03-04 10:56:38	 29	21.0°C	48%
347)	2024-03-04 11:56:38	 62	20.5°C	47%
348)	2024-03-04 12:56:38	 47	22.0°C	47%
349)	2024-03-04 13:56:38	 64	22.0°C	46%
350)	2024-03-04 14:56:38	 31	21.5°C	45%
351)	2024-03-04 15:56:38	 31	20.0°C	45%
352)	2024-03-04 16:56:38	 15	19.0°C	48%
353)	2024-03-04 17:56:38	 23	18.5°C	51%
354)	2024-03-04 18:56:38	 27	18.5°C	51%
355)	2024-03-04 19:56:38	 19	18.0°C	52%
356)	2024-03-04 20:56:38	 21	18.0°C	52%
357)	2024-03-04 21:56:38	 21	17.5°C	53%
358)	2024-03-04 22:56:38	 23	17.5°C	53%
359)	2024-03-04 23:56:38	 25	17.5°C	53%
360)	2024-03-05 00:56:38	 11	17.5°C	52%
361)	2024-03-05 01:56:38	 23	17.5°C	52%
362)	2024-03-05 02:56:38	 23	17.0°C	51%
363)	2024-03-05 03:56:38	 10	17.0°C	51%
364)	2024-03-05 04:56:38	 23	17.0°C	50%
365)	2024-03-05 05:56:38	 21	17.0°C	50%
366)	2024-03-05 06:56:38	 31	17.0°C	50%
367)	2024-03-05 07:56:38	 11	17.0°C	51%
368)	2024-03-05 08:56:38	  8	16.5°C	51%
369)	2024-03-05 09:56:38	 31	22.5°C	48%
370)	2024-03-05 10:56:38	 41	24.0°C	46%
371)	2024-03-05 11:56:38	 50	23.0°C	47%
372)	2024-03-05 12:56:38	 41	22.5°C	47%
373)	2024-03-05 13:56:38	 47	22.0°C	47%
374)	2024-03-05 14:56:38	 39	20.5°C	46%
375)	2024-03-05 15:56:38	 29	19.5°C	46%
376)	2024-03-05 16:56:38	 17	19.0°C	47%
377)	2024-03-05 17:56:38	 21	19.0°C	48%
378)	2024-03-05 18:56:38	 10	18.5°C	48%
379)	2024-03-05 19:56:38	 41	18.5°C	49%
380)	2024-03-05 20:56:38	 33	18.0°C	49%
381)	2024-03-05 21:56:38	 29	18.0°C	49%
382)	2024-03-05 22:56:38	 23	18.0°C	48%
383)	2024-03-05 23:56:38	 19	17.5°C	48%
384)	2024-03-06 00:56:38	 31	17.5°C	47%
385)	2024-03-06 01:56:38	 29	17.5°C	47%
386)	2024-03-06 02:56:38	 37	17.5°C	47%
387)	2024-03-06 03:56:38	 19	17.5°C	48%
388)	2024-03-06 04:56:38	 19	17.5°C	49%
389)	2024-03-06 05:56:38	 29	17.0°C	49%
390)	2024-03-06 06:56:38	 31	17.0°C	50%
391)	2024-03-06 07:56:38	 33	17.0°C	50%
392)	2024-03-06 08:56:38	 43	17.0°C	51%
393)	2024-03-06 09:56:38	 17	17.5°C	50%
394)	2024-03-06 10:56:38	 52	19.0°C	50%
395)	2024-03-06 11:56:38	 56	20.0°C	49%
396)	2024-03-06 12:56:38	 66	20.5°C	47%
397)	2024-03-06 13:56:38	 52	21.0°C	47%
398)	2024-03-06 14:56:38	 66	19.5°C	47%
399)	2024-03-06 15:56:38	 31	19.0°C	47%
400)	2024-03-06 16:56:38	 27	18.5°C	48%
401)	2024-03-06 17:56:38	 23	18.5°C	49%
402)	2024-03-06 18:56:38	 37	18.5°C	50%
403)	2024-03-06 19:56:38	 52	18.0°C	50%
404)	2024-03-06 20:56:38	 29	18.0°C	51%
405)	2024-03-06 21:56:38	 47	18.0°C	50%
406)	2024-03-06 22:56:38	 33	18.0°C	50%
407)	2024-03-06 23:56:38	 37	17.5°C	49%
408)	2024-03-07 00:56:38	 27	17.5°C	48%
409)	2024-03-07 01:56:38	 29	17.5°C	49%
410)	2024-03-07 02:56:38	 33	17.0°C	49%
411)	2024-03-07 03:56:38	 46	17.0°C	49%
412)	2024-03-07 04:56:38	 19	17.0°C	49%
413)	2024-03-07 05:56:38	 21	17.0°C	48%
414)	2024-03-07 06:56:38	 33	17.0°C	48%
415)	2024-03-07 07:56:38	 35	17.0°C	47%
416)	2024-03-07 08:56:38	 25	17.5°C	48%
417)	2024-03-07 09:56:38	 44	17.0°C	46%
418)	2024-03-07 10:56:38	 15	17.5°C	45%
419)	2024-03-07 11:56:38	 21	17.0°C	47%
420)	2024-03-07 12:56:38	 19	17.0°C	48%
421)	2024-03-07 13:56:38	 23	17.5°C	48%
422)	2024-03-07 14:56:38	 19	17.5°C	45%
423)	2024-03-07 15:56:38	 21	17.5°C	44%
424)	2024-03-07 16:56:38	 23	17.0°C	44%
425)	2024-03-07 17:56:38	 52	17.0°C	44%
426)	2024-03-07 18:56:38	 41	17.0°C	45%
427)	2024-03-07 19:56:38	 58	17.0°C	44%
428)	2024-03-07 20:56:38	 39	17.0°C	44%
429)	2024-03-07 21:56:38	 25	16.5°C	45%
430)	2024-03-07 22:56:38	 35	16.5°C	44%
431)	2024-03-07 23:56:38	 39	16.5°C	44%
432)	2024-03-08 00:56:38	 50	16.5°C	44%
433)	2024-03-08 01:56:38	 31	16.5°C	44%
434)	2024-03-08 02:56:38	 31	16.0°C	44%
435)	2024-03-08 03:56:38	 43	16.0°C	43%
436)	2024-03-08 04:56:38	 37	16.0°C	44%
437)	2024-03-08 05:56:38	 29	16.0°C	43%
438)	2024-03-08 06:56:38	 39	16.0°C	43%
439)	2024-03-08 07:56:38	 27	16.0°C	43%
440)	2024-03-08 08:56:38	 31	16.0°C	43%
441)	2024-03-08 09:56:38	 35	16.0°C	42%
442)	2024-03-08 10:56:38	 33	16.5°C	42%
443)	2024-03-08 11:56:38	 41	16.5°C	42%
444)	2024-03-08 12:56:38	 60	16.5°C	42%
445)	2024-03-08 13:56:38	 35	16.5°C	42%
446)	2024-03-08 14:56:38	 37	16.5°C	42%
447)	2024-03-08 15:56:38	 15	16.5°C	43%
448)	2024-03-08 16:56:38	 27	16.5°C	44%
449)	2024-03-08 17:56:38	 39	16.5°C	45%
450)	2024-03-08 18:56:38	 33	16.5°C	46%
451)	2024-03-08 19:56:38	 27	16.5°C	47%
452)	2024-03-08 20:56:38	 23	16.5°C	47%
453)	2024-03-08 21:56:38	 29	16.0°C	48%
454)	2024-03-08 22:56:38	 37	16.0°C	48%
455)	2024-03-08 23:56:38	 25	16.0°C	48%
456)	2024-03-09 00:56:38	 33	16.0°C	48%
457)	2024-03-09 01:56:38	 33	16.0°C	48%
458)	2024-03-09 02:56:38	 41	16.0°C	48%
459)	2024-03-09 03:56:38	 25	16.0°C	48%
460)	2024-03-09 04:56:38	 23	16.0°C	48%
461)	2024-03-09 05:56:38	 33	16.0°C	48%
462)	2024-03-09 06:56:38	 29	16.0°C	49%
463)	2024-03-09 07:56:38	 27	16.0°C	49%
